timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1616398734.2990494,004,10.0,20.0,-4.0,-4.0,11.0,0.942871,0.291077,0.161743,-0.001648,-0.007634,0.0,-0.007634,-3.137866,5.793628,7.997192,-0.13877,0.418701,0.37085,0.021533,0.130396,0.559863
1616398734.3091428,004,1.0,20.0,-14.0,-12.0,5.0,0.942871,0.291016,0.161743,-0.001648,-0.007634,0.0,-0.007634,-3.133081,5.796021,7.997192,-0.133984,0.42229,0.37085,0.026318,0.133984,0.56106
1616398734.3190968,004,9.0,25.0,-5.0,3.0,9.0,0.942932,0.290955,0.161743,-0.001587,-0.007634,0.0,0.0,-3.130688,5.778076,8.005567,-0.131592,0.405542,0.378027,0.028711,0.117236,0.556274
1616398734.329076,004,3.0,17.0,-2.0,-9.0,10.0,0.942932,0.290955,0.161743,-0.001587,-0.007634,0.0,-0.007634,-3.122314,5.760132,7.998389,-0.123218,0.387598,0.37085,0.033496,0.10647,0.53833
1616398734.339064,004,17.0,21.0,-2.0,-1.0,4.0,0.942932,0.290894,0.161743,-0.001587,-0.007634,0.0,0.0,-3.106763,5.743384,7.995996,-0.107666,0.372046,0.367261,0.045459,0.096899,0.521582
1616398734.349,004,0.0,10.0,-10.0,-9.0,4.0,0.942932,0.290955,0.161743,-0.001526,0.0,0.0,0.0,-3.109155,5.737402,8.000781,-0.110059,0.364868,0.373242,0.044263,0.087329,0.523975
1616398734.3589873,004,19.0,20.0,-9.0,4.0,7.0,0.942871,0.291016,0.161743,-0.001526,0.0,0.0,-0.007634,-3.107959,5.737402,8.006763,-0.110059,0.363672,0.38042,0.046655,0.082544,0.52876
1616398734.369213,004,6.0,21.0,-14.0,-5.0,1.0,0.942871,0.291077,0.161804,-0.001526,0.0,0.0,-0.007634,-3.111548,5.742188,8.000781,-0.112451,0.367261,0.374438,0.04187,0.088525,0.526367
1616398734.3790483,004,13.0,23.0,-4.0,-4.0,-1.0,0.94281,0.291199,0.161804,-0.001526,0.0,0.0,-0.007634,-3.117529,5.755347,7.990015,-0.118433,0.378027,0.366064,0.034692,0.101685,0.527563
1616398734.3892303,004,3.0,16.0,-4.0,-7.0,-5.0,0.94281,0.29126,0.161804,-0.001526,0.0,0.0,-0.007634,-3.130688,5.764917,7.986426,-0.131592,0.386401,0.362476,0.022729,0.108862,0.533545
