timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1617018263.139633,006,16.0,27.0,92.0,102.0,65.0,0.737122,0.647766,-0.192322,-0.002197,-0.007634,0.0,-0.007634,3.023022,10.08711,0.724951,0.271558,0.720166,-0.124414,0.108862,0.165088,0.753662
1617018263.1497123,006,15.0,27.0,92.0,83.0,69.0,0.737122,0.647766,-0.192261,-0.002197,-0.007634,0.007634,-0.007634,3.021826,10.088305,0.739307,0.271558,0.721362,-0.110059,0.105273,0.151929,0.756055
1617018263.1590197,006,16.0,27.0,89.0,99.0,67.0,0.737244,0.647705,-0.192139,-0.002136,-0.015267,0.007634,-0.007634,3.002686,10.085913,0.733325,0.252417,0.717773,-0.119629,0.090918,0.165088,0.745288
1617018263.1697533,006,18.0,27.0,92.0,102.0,71.0,0.737244,0.647705,-0.192078,-0.002014,-0.007634,0.0,0.0,2.97876,10.06438,0.708203,0.228491,0.697437,-0.144751,0.081348,0.192603,0.717773
1617018263.1797316,006,19.0,30.0,93.0,102.0,65.0,0.737122,0.647827,-0.192078,-0.001953,0.0,0.0,0.0,2.962012,10.066772,0.695044,0.211743,0.699829,-0.154321,0.066992,0.205762,0.714185
1617018263.1897552,006,17.0,27.0,93.0,104.0,63.0,0.737,0.647949,-0.192078,-0.001892,0.0,0.0,0.0,2.95603,10.105054,0.699829,0.204565,0.73811,-0.147144,0.049048,0.206958,0.750073
1617018263.1996384,006,13.0,28.0,95.0,105.0,63.0,0.736938,0.64801,-0.192078,-0.001831,0.0,0.0,0.0,2.963208,10.137354,0.716577,0.211743,0.77041,-0.128003,0.04187,0.191406,0.783569
1617018263.2089686,006,15.0,28.0,93.0,104.0,64.0,0.736938,0.648071,-0.192078,-0.001831,-0.007634,0.0,0.0,2.97876,10.14812,0.716577,0.227295,0.77998,-0.128003,0.053833,0.189014,0.797925
1617018263.2195559,006,17.0,27.0,92.0,105.0,69.0,0.737,0.64801,-0.192139,-0.001709,-0.015267,0.0,0.0,3.013452,10.133764,0.727344,0.259595,0.765625,-0.118433,0.084937,0.169873,0.794336
1617018263.2296827,006,14.0,27.0,93.0,100.0,33.0,0.737061,0.647888,-0.192139,-0.001526,-0.015267,0.007634,0.0,3.0302,10.100268,0.732129,0.272754,0.734522,-0.11604,0.104077,0.159106,0.768018
1617018263.2395973,006,17.0,30.0,92.0,103.0,67.0,0.737122,0.647827,-0.192017,-0.001343,-0.007634,0.007634,0.0,3.01106,10.067968,0.733325,0.253613,0.702222,-0.117236,0.094507,0.160303,0.732129
1617018263.2488585,006,14.0,28.0,91.0,101.0,67.0,0.737183,0.647827,-0.191956,-0.001221,-0.007634,0.007634,0.0,2.977563,10.057202,0.748877,0.218921,0.691455,-0.101685,0.059814,0.153125,0.712988
1617018263.2590141,006,16.0,28.0,94.0,104.0,65.0,0.737183,0.647766,-0.191895,-0.001221,-0.015267,0.0,0.0,2.966797,10.052417,0.765625,0.209351,0.687866,-0.086133,0.047852,0.139966,0.708203
1617018263.2688417,006,16.0,27.0,90.0,104.0,67.0,0.737244,0.647705,-0.192017,-0.001282,-0.015267,-0.007634,0.0,2.967993,10.016528,0.762036,0.209351,0.651978,-0.090918,0.058618,0.13877,0.673511
