timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1619972180.030729,010,33.0,25.0,38.0,98.0,59.0,0.670532,0.163147,-0.723633,0.008972,-0.007634,0.0,0.0,9.353785,1.997803,-1.088623,-0.184229,-0.017944,-0.102881,0.112451,0.047852,-0.172266
1619972180.0406907,010,33.0,26.0,37.0,99.0,58.0,0.670532,0.163025,-0.723694,0.009033,-0.007634,0.0,0.007634,9.366943,1.977466,-1.096997,-0.172266,-0.035889,-0.110059,0.123218,0.029907,-0.163892
1619972180.051381,010,33.0,23.0,38.0,97.0,58.0,0.670532,0.162903,-0.723755,0.009155,0.0,0.0,0.007634,9.365747,1.955933,-1.098193,-0.174658,-0.055029,-0.111255,0.129199,0.011963,-0.169873
1619972180.0607557,010,33.0,25.0,40.0,94.0,57.0,0.670471,0.162842,-0.723755,0.009338,0.0,0.0,0.0,9.346606,1.941577,-1.100586,-0.193799,-0.065796,-0.112451,0.133984,0.005981,-0.19021
1619972180.0706391,010,33.0,25.0,38.0,94.0,58.0,0.67041,0.162842,-0.723816,0.00946,0.0,-0.007634,0.0,9.347803,1.940381,-1.100586,-0.192603,-0.0646,-0.111255,0.132788,0.007178,-0.189014
1619972180.0807357,010,31.0,23.0,40.0,95.0,58.0,0.670349,0.162842,-0.723877,0.009583,0.0,-0.007634,0.0,9.369336,1.927222,-1.106567,-0.171069,-0.075366,-0.11604,0.13877,-0.005981,-0.169873
1619972180.0906367,010,33.0,26.0,40.0,98.0,59.0,0.670288,0.162842,-0.723938,0.009644,0.0,-0.007634,0.0,9.402832,1.91167,-1.110156,-0.13877,-0.089722,-0.117236,0.142358,-0.026318,-0.141162
1619972180.1013656,010,33.0,26.0,36.0,94.0,58.0,0.670227,0.162903,-0.723999,0.009766,0.0,0.0,0.0,9.41958,1.905689,-1.111353,-0.122021,-0.094507,-0.117236,0.142358,-0.034692,-0.12561
1619972180.1106813,010,29.0,25.0,38.0,94.0,58.0,0.670227,0.162903,-0.723999,0.009827,0.0,0.0,-0.007634,9.421972,1.916455,-1.10896,-0.119629,-0.08374,-0.114844,0.137573,-0.025122,-0.120825
1619972180.1208563,010,33.0,25.0,38.0,95.0,58.0,0.670227,0.162964,-0.723938,0.009827,-0.007634,0.0,-0.007634,9.420776,1.92124,-1.105371,-0.119629,-0.078955,-0.111255,0.132788,-0.021533,-0.120825
1619972180.130791,010,31.0,24.0,36.0,96.0,58.0,0.670227,0.162964,-0.723938,0.009766,-0.007634,0.0,-0.007634,9.433935,1.924829,-1.101782,-0.10647,-0.076563,-0.107666,0.128003,-0.022729,-0.107666
1619972180.1407583,010,33.0,26.0,40.0,98.0,58.0,0.670227,0.162964,-0.723938,0.009705,-0.007634,0.0,-0.007634,9.441113,1.926025,-1.098193,-0.099292,-0.076563,-0.104077,0.124414,-0.025122,-0.101685
1619972180.1507063,010,32.0,25.0,41.0,98.0,58.0,0.670227,0.163025,-0.723999,0.009705,0.0,-0.007634,-0.007634,9.444702,1.932007,-1.081445,-0.096899,-0.071777,-0.086133,0.105273,-0.025122,-0.099292
1619972180.1606302,010,33.0,26.0,37.0,95.0,58.0,0.670166,0.163086,-0.723999,0.009705,0.0,-0.007634,-0.007634,9.459058,1.936792,-1.065894,-0.081348,-0.066992,-0.070581,0.088525,-0.028711,-0.084937
1619972180.1708372,010,30.0,26.0,38.0,98.0,58.0,0.670105,0.163147,-0.72406,0.009705,0.0,-0.007634,-0.007634,9.479395,1.945166,-1.052734,-0.061011,-0.059814,-0.055029,0.070581,-0.029907,-0.065796
1619972180.1808214,010,32.0,26.0,40.0,92.0,58.0,0.670044,0.163269,-0.72406,0.009766,0.0,-0.007634,-0.007634,9.487768,1.961914,-1.046753,-0.05144,-0.043066,-0.047852,0.058618,-0.017944,-0.053833
1619972180.1907296,010,32.0,26.0,40.0,96.0,59.0,0.669983,0.163391,-0.72406,0.009766,0.0,-0.007634,-0.007634,9.492554,1.979858,-1.04436,-0.046655,-0.026318,-0.044263,0.05144,-0.003589,-0.045459
1619972180.2006438,010,32.0,24.0,35.0,92.0,58.0,0.669922,0.163513,-0.724121,0.009827,0.0,-0.007634,-0.007634,9.480591,1.993018,-1.03479,-0.058618,-0.014355,-0.0323,0.037085,0.005981,-0.056226
1619972180.210744,010,33.0,26.0,37.0,95.0,58.0,0.6698,0.163574,-0.724182,0.009888,0.0,-0.015267,0.0,9.453076,2.026514,-1.02522,-0.084937,0.019141,-0.020337,0.017944,0.040674,-0.076563
