timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1621495843.610844,023,-40.0,-61.0,-68.0,27.0,26.0,0.721863,0.157349,-0.673645,0.019714,0.0,-0.007634,0.0,9.561938,1.914062,0.404346,-0.029907,-0.05144,-0.015552,0.023926,-0.038281,-0.039478
1621495843.621545,023,-41.0,-63.0,-65.0,26.0,26.0,0.721863,0.15741,-0.673645,0.019836,0.007634,0.0,0.0,9.578687,1.91167,0.381616,-0.013159,-0.052637,-0.038281,0.047852,-0.037085,-0.023926
1621495843.630654,023,-40.0,-61.0,-70.0,27.0,26.0,0.721924,0.157593,-0.673523,0.02002,0.007634,0.007634,-0.007634,9.576294,1.917651,0.374438,-0.015552,-0.047852,-0.047852,0.056226,-0.029907,-0.026318
1621495843.6407669,023,-41.0,-59.0,-68.0,28.0,26.0,0.722046,0.157837,-0.673279,0.020142,0.015267,0.015267,-0.007634,9.553564,1.909277,0.355298,-0.035889,-0.058618,-0.070581,0.078955,-0.029907,-0.049048
1621495843.651428,023,-39.0,-63.0,-67.0,24.0,24.0,0.722229,0.158081,-0.673035,0.020325,0.015267,0.015267,-0.015267,9.49375,1.924829,0.354102,-0.095703,-0.044263,-0.076563,0.075366,-0.004785,-0.105273
1621495843.6607351,023,-38.0,-59.0,-68.0,26.0,26.0,0.722351,0.158325,-0.672852,0.020325,0.007634,0.007634,-0.015267,9.429151,1.951147,0.384009,-0.159106,-0.021533,-0.050244,0.038281,0.021533,-0.161499
1621495843.670694,023,-40.0,-63.0,-68.0,28.0,26.0,0.722412,0.158447,-0.672729,0.020264,0.0,0.0,-0.015267,9.388476,1.940381,0.403149,-0.19978,-0.035889,-0.033496,0.021533,0.010767,-0.203369
1621495843.6808023,023,-38.0,-63.0,-71.0,27.0,26.0,0.722412,0.158508,-0.672729,0.020203,0.0,-0.007634,-0.007634,9.38728,1.897314,0.410327,-0.19978,-0.080151,-0.026318,0.025122,-0.0323,-0.211743
1621495843.690844,023,-41.0,-59.0,-68.0,31.0,27.0,0.72229,0.15863,-0.672791,0.020203,0.0,-0.015267,-0.007634,9.398046,1.898511,0.429468,-0.189014,-0.080151,-0.003589,0.004785,-0.039478,-0.200977
1621495843.7008731,023,-39.0,-59.0,-67.0,27.0,27.0,0.722229,0.158752,-0.672913,0.020203,0.0,-0.015267,-0.007634,9.411206,1.914062,0.439038,-0.177051,-0.065796,0.007178,-0.007178,-0.031104,-0.185425
1621495843.7107003,023,-40.0,-59.0,-67.0,27.0,26.0,0.722046,0.158813,-0.673035,0.020203,0.0,-0.015267,-0.007634,9.421972,1.934399,0.434253,-0.165088,-0.045459,0.007178,-0.010767,-0.014355,-0.169873
1621495843.7208853,023,-39.0,-63.0,-71.0,27.0,26.0,0.721924,0.158875,-0.673157,0.020203,0.0,-0.015267,0.0,9.436328,1.946362,0.428271,-0.150732,-0.034692,0.004785,-0.00957,-0.005981,-0.153125
1621495843.7308903,023,-42.0,-60.0,-70.0,27.0,27.0,0.721802,0.158875,-0.673279,0.020203,-0.007634,-0.015267,0.0,9.460254,1.958325,0.404346,-0.126807,-0.021533,-0.015552,0.008374,0.005981,-0.128003
1621495843.7406473,023,-41.0,-61.0,-68.0,27.0,27.0,0.72168,0.158875,-0.673462,0.020264,0.0,-0.007634,0.0,9.482984,1.942773,0.385205,-0.105273,-0.035889,-0.029907,0.027515,-0.005981,-0.111255
