timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1616569976.8682587,005,36.0,19.0,0.0,9.0,17.0,0.341553,0.65979,-0.666382,-0.062866,0.0,0.0,-0.007634,3.606812,5.166772,-8.051025,-0.040674,-0.070581,-0.614893,0.385205,0.253613,0.41272
1616569976.8783226,005,35.0,17.0,-1.0,8.0,20.0,0.341248,0.659912,-0.666443,-0.062805,0.007634,-0.007634,-0.007634,3.586475,5.153613,-8.065381,-0.058618,-0.080151,-0.624463,0.395972,0.272754,0.409131
1616569976.88827,005,35.0,17.0,0.0,7.0,19.0,0.340881,0.660095,-0.666443,-0.062744,0.007634,-0.007634,-0.007634,3.576904,5.159595,-8.067774,-0.063403,-0.069385,-0.62207,0.385205,0.277539,0.411523
1616569976.8980482,005,37.0,17.0,0.0,9.0,16.0,0.340576,0.660217,-0.666443,-0.062683,0.007634,-0.007634,-0.007634,3.596045,5.172754,-8.04624,-0.040674,-0.052637,-0.596948,0.360083,0.248828,0.410327
1616569976.9082747,005,35.0,17.0,-1.0,9.0,17.0,0.340454,0.660339,-0.666443,-0.062622,0.0,0.0,-0.007634,3.612793,5.207446,-8.037867,-0.022729,-0.016748,-0.586182,0.325391,0.233276,0.428271
1616569976.9182107,005,36.0,19.0,0.0,9.0,19.0,0.340393,0.660461,-0.666382,-0.062622,-0.007634,0.0,-0.007634,3.617578,5.262475,-8.040258,-0.016748,0.037085,-0.587378,0.281128,0.234473,0.459375
1616569976.9281394,005,37.0,17.0,-1.0,9.0,15.0,0.340454,0.660461,-0.66626,-0.062683,-0.015267,0.007634,-0.007634,3.637915,5.306738,-8.04624,0.002393,0.080151,-0.594556,0.251221,0.224902,0.495264
1616569976.9381056,005,36.0,17.0,2.0,9.0,18.0,0.340698,0.660461,-0.666138,-0.062805,-0.022901,0.007634,-0.007634,3.652271,5.35459,-8.055811,0.016748,0.123218,-0.607715,0.223706,0.221313,0.533545
1616569976.9482675,005,37.0,16.0,0.0,9.0,19.0,0.341125,0.660339,-0.666016,-0.062988,-0.038168,0.015267,-0.007634,3.667822,5.383301,-8.043848,0.029907,0.145947,-0.601733,0.203369,0.209351,0.545508
1616569976.9580503,005,36.0,17.0,-1.0,9.0,20.0,0.341614,0.660217,-0.665894,-0.06311,-0.038168,0.015267,-0.007634,3.658252,5.348608,-8.082129,0.015552,0.104077,-0.647192,0.261987,0.235669,0.551489
1616569976.968031,005,35.0,16.0,-1.0,10.0,17.0,0.34198,0.660095,-0.665771,-0.063293,-0.038168,0.015267,-0.007634,3.655859,5.297168,-8.085718,0.011963,0.046655,-0.656763,0.31582,0.235669,0.526367
1616569976.9780364,005,36.0,16.0,-1.0,11.0,19.0,0.342224,0.660034,-0.66571,-0.063293,-0.022901,0.015267,-0.007634,3.653467,5.222998,-8.077344,0.005981,-0.029907,-0.650781,0.375635,0.229687,0.478516
1616569976.9880273,005,27.0,17.0,0.0,9.0,19.0,0.342285,0.660095,-0.66571,-0.063232,-0.007634,0.007634,-0.007634,3.641504,5.160791,-8.034277,-0.005981,-0.092114,-0.607715,0.403149,0.217725,0.407935
1616569976.9979658,005,36.0,15.0,0.0,9.0,16.0,0.342224,0.660156,-0.665649,-0.063049,0.0,0.007634,-0.007634,3.616382,5.127295,-7.990015,-0.0323,-0.123218,-0.563452,0.403149,0.221313,0.34812
1616569977.00803,005,36.0,16.0,0.0,7.0,16.0,0.342041,0.660278,-0.665588,-0.062927,0.007634,0.0,-0.007634,3.581689,5.136865,-7.951734,-0.065796,-0.110059,-0.522778,0.366064,0.239258,0.312231
1616569977.0172842,005,35.0,17.0,0.0,8.0,16.0,0.341797,0.660461,-0.665588,-0.062866,0.007634,-0.007634,-0.015267,3.567334,5.153613,-7.887134,-0.077759,-0.090918,-0.453394,0.311035,0.227295,0.265576
1616569977.0281131,005,36.0,16.0,0.0,9.0,17.0,0.341675,0.660583,-0.665527,-0.062927,0.0,-0.007634,-0.007634,3.550586,5.187109,-7.860816,-0.090918,-0.057422,-0.425879,0.266772,0.233276,0.258398
1616569977.0382595,005,35.0,17.0,0.0,9.0,17.0,0.341553,0.660645,-0.665527,-0.063049,-0.007634,-0.007634,0.0,3.508716,5.285205,-7.913452,-0.129199,0.039478,-0.477319,0.209351,0.299072,0.334961
1616569977.047402,005,37.0,20.0,2.0,10.0,20.0,0.341492,0.660522,-0.665588,-0.063538,-0.030534,-0.015267,0.0,3.503931,5.43833,-7.980444,-0.128003,0.187817,-0.545508,0.123218,0.339746,0.466553
1616569977.0580573,005,37.0,17.0,0.0,9.0,16.0,0.341858,0.660156,-0.66571,-0.06427,-0.061069,-0.015267,0.015267,3.538623,5.581885,-8.060596,-0.089722,0.319409,-0.631641,0.0646,0.351709,0.616089
1616569977.0673103,005,36.0,16.0,-1.0,10.0,16.0,0.342529,0.659546,-0.665894,-0.065186,-0.091603,-0.015267,0.022901,3.561352,5.685962,-8.228076,-0.065796,0.406738,-0.809888,0.092114,0.405542,0.807495
1616569977.0781438,005,34.0,16.0,0.0,11.0,19.0,0.343323,0.658569,-0.666321,-0.066284,-0.114504,-0.015267,0.038168,3.590064,5.781665,-8.461352,-0.037085,0.483301,-1.05752,0.169873,0.478516,1.045557
1616569977.087296,005,35.0,19.0,-1.0,6.0,17.0,0.344055,0.657532,-0.66687,-0.067444,-0.114504,-0.022901,0.053435,3.623559,5.858228,-8.822632,-0.003589,0.541919,-1.431958,0.332568,0.58977,1.372144
1616569977.0981388,005,36.0,16.0,2.0,9.0,18.0,0.344543,0.656372,-0.667664,-0.068542,-0.114504,-0.030534,0.061069,3.645093,5.918042,-9.274829,0.017944,0.587378,-1.892529,0.555078,0.741699,1.751367
1616569977.1073909,005,37.0,17.0,1.0,9.0,19.0,0.344727,0.65509,-0.668701,-0.069641,-0.114504,-0.038168,0.083969,3.661841,6.122607,-9.910059,0.037085,0.783569,-2.53374,0.753662,0.977368,2.347119
1616569977.1172352,005,35.0,16.0,2.0,8.0,18.0,0.345093,0.653564,-0.669922,-0.070862,-0.137405,-0.030534,0.10687,3.756348,6.544898,-10.645777,0.132788,1.1927,-3.276636,0.84458,1.205859,3.162988
1616569977.127502,005,38.0,16.0,1.0,8.0,20.0,0.346313,0.651611,-0.671021,-0.072021,-0.183206,0.022901,0.122137,4.019531,7.089209,-11.432935,0.384009,1.717871,-4.085327,0.899609,1.335059,4.146338
1616569977.1373563,005,36.0,17.0,0.0,9.0,16.0,0.349487,0.649109,-0.671753,-0.072571,-0.244275,0.145038,0.152672,4.602124,7.585669,-12.070557,0.923535,2.183228,-4.767212,0.973779,1.165186,5.102173
1616569977.147709,005,35.0,17.0,-1.0,12.0,20.0,0.355774,0.645752,-0.671814,-0.071716,-0.335878,0.328244,0.19084,5.328271,7.992407,-12.34331,1.550391,2.544507,-5.123706,0.980957,0.831421,5.785254
1616569977.157217,005,37.0,16.0,0.0,8.0,17.0,0.365479,0.641418,-0.670959,-0.069336,-0.435115,0.541985,0.229008,5.830713,8.192187,-12.513184,1.894922,2.684473,-5.425171,1.138867,0.76084,6.191992
