timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world
1616570121.2532094,005,66.0,63.0,82.0,89.0,61.0,0.778992,0.111328,-0.615784,-0.03949,0.0,-0.076336,-0.015267,8.938672,2.210742,1.957129,-0.376831,0.033496,-0.16748,0.069385,0.128003,-0.386401
1616570121.2634,005,66.0,64.0,82.0,89.0,62.0,0.778015,0.111633,-0.616943,-0.039917,0.0,-0.10687,-0.030534,8.825025,2.18562,1.915259,-0.495264,0.0,-0.179443,0.056226,0.120825,-0.508423
1616570121.2732136,005,64.0,63.0,80.0,89.0,61.0,0.776672,0.112,-0.61853,-0.040527,0.007634,-0.137405,-0.038168,8.799902,2.130591,1.909277,-0.526367,-0.0646,-0.145947,0.023926,0.061011,-0.545508
1616570121.2831576,005,67.0,65.0,80.0,87.0,62.0,0.775085,0.112366,-0.620422,-0.041016,0.015267,-0.167939,-0.038168,8.77478,2.050439,1.850659,-0.559863,-0.154321,-0.156714,0.035889,-0.016748,-0.599341
1616570121.2932715,005,63.0,69.0,80.0,84.0,63.0,0.773071,0.112915,-0.622803,-0.041321,0.030534,-0.206107,-0.030534,8.738892,2.056421,1.866211,-0.605322,-0.15791,-0.080151,-0.043066,-0.019141,-0.628052
1616570121.3034086,005,61.0,64.0,80.0,89.0,63.0,0.770874,0.113586,-0.625366,-0.041809,0.038168,-0.229008,-0.038168,8.819043,2.082739,1.929614,-0.535937,-0.144751,0.047852,-0.149536,-0.034692,-0.534741
1616570121.313339,005,61.0,63.0,79.0,89.0,60.0,0.768494,0.11438,-0.628174,-0.041992,0.053435,-0.236641,-0.030534,9.011645,2.034888,1.904492,-0.355298,-0.204565,0.094507,-0.149536,-0.135181,-0.368457
1616570121.3232071,005,63.0,65.0,81.0,89.0,64.0,0.766113,0.115173,-0.63092,-0.041748,0.076336,-0.221374,-0.015267,9.253296,2.033691,1.915259,-0.12561,-0.211743,0.177051,-0.18064,-0.200977,-0.136377
1616570121.3332505,005,60.0,65.0,81.0,89.0,60.0,0.763977,0.116028,-0.633362,-0.041199,0.083969,-0.19084,0.0,9.411206,2.089917,1.868603,0.020337,-0.15791,0.194995,-0.172266,-0.18064,0.015552
1616570121.3432653,005,60.0,64.0,80.0,89.0,61.0,0.762024,0.116882,-0.63562,-0.040405,0.091603,-0.175573,0.015267,9.490161,2.130591,1.775293,0.088525,-0.118433,0.161499,-0.130396,-0.153125,0.08374
1616570121.353227,005,59.0,65.0,80.0,89.0,61.0,0.760132,0.117493,-0.637878,-0.039185,0.091603,-0.167939,0.045802,9.502124,2.174854,1.695142,0.088525,-0.0646,0.139966,-0.114844,-0.098096,0.092114
1616570121.3632443,005,63.0,63.0,81.0,89.0,64.0,0.758301,0.117798,-0.640015,-0.037842,0.076336,-0.167939,0.068702,9.417188,2.296875,1.57312,-0.007178,0.070581,0.072974,-0.078955,0.059814,0.019141
1616570121.3731017,005,57.0,67.0,81.0,89.0,63.0,0.756409,0.117798,-0.642334,-0.036743,0.053435,-0.175573,0.076336,9.265259,2.397363,1.418799,-0.172266,0.187817,-0.021533,-0.026318,0.220117,-0.12561
1616570121.38327,005,60.0,65.0,81.0,89.0,63.0,0.754333,0.117554,-0.644897,-0.035889,0.030534,-0.198473,0.076336,9.097778,2.432056,1.275244,-0.354102,0.239258,-0.101685,0.016748,0.318213,-0.301465
1616570121.3931952,005,57.0,63.0,80.0,88.0,60.0,0.751953,0.117004,-0.647766,-0.0354,0.007634,-0.229008,0.068702,9.054712,2.441626,1.147241,-0.410327,0.266772,-0.159106,0.0646,0.362476,-0.35769
1616570121.4032154,005,54.0,63.0,79.0,89.0,60.0,0.749451,0.116394,-0.650818,-0.035156,0.0,-0.236641,0.053435,9.205444,2.429663,1.156811,-0.27395,0.270361,-0.075366,0.005981,0.327783,-0.214136
1616570121.4130678,005,56.0,63.0,79.0,88.0,61.0,0.747314,0.115723,-0.653381,-0.035156,-0.015267,-0.198473,0.038168,9.438721,2.397363,1.177148,-0.05144,0.251221,0.005981,-0.037085,0.252417,0.004785
1616570121.4233408,005,58.0,64.0,81.0,89.0,62.0,0.745605,0.11499,-0.655457,-0.035156,-0.022901,-0.160305,0.038168,9.60979,2.293286,1.088623,0.110059,0.160303,-0.031104,0.029907,0.136377,0.137573
1616570121.4325378,005,57.0,63.0,81.0,89.0,63.0,0.744202,0.114258,-0.657166,-0.034973,-0.015267,-0.122137,0.038168,9.721045,2.180835,0.997705,0.212939,0.063403,-0.081348,0.101685,0.027515,0.210547
1616570121.4432616,005,56.0,65.0,81.0,89.0,61.0,0.743103,0.113647,-0.658508,-0.034668,-0.007634,-0.091603,0.030534,9.772486,2.097095,0.898413,0.258398,-0.004785,-0.14834,0.179443,-0.038281,0.233276
1616570121.4532075,005,55.0,63.0,64.0,89.0,63.0,0.742371,0.113342,-0.659424,-0.034363,0.0,-0.061069,0.015267,9.78684,2.039673,0.801514,0.267969,-0.052637,-0.22251,0.258398,-0.076563,0.224902
1616570121.4632063,005,56.0,64.0,80.0,89.0,61.0,0.741882,0.113342,-0.660034,-0.034119,0.007634,-0.030534,0.0,9.803589,2.001392,0.710596,0.281128,-0.087329,-0.299072,0.33855,-0.104077,0.22251
1616570121.4731092,005,56.0,63.0,79.0,89.0,59.0,0.741699,0.113525,-0.660156,-0.034058,0.007634,0.007634,-0.015267,9.81914,1.957129,0.647192,0.297876,-0.132788,-0.35769,0.403149,-0.143555,0.223706
