flex_1,flex_2,flex_3,flex_4,flex_5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
2.0,1.8399999999999999,1.79,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.86,1.8000000000000003,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.87,1.8000000000000003,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.77,1.81,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9900000000000002,1.82,1.8000000000000003,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.09,1.9299999999999997,1.82,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.01,1.8399999999999999,1.7500000000000002,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9799999999999998,1.78,1.81,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.82,1.8000000000000003,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.82,1.79,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.78,1.82,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.86,1.81,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.95,1.86,1.8000000000000003,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.8399999999999999,1.76,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.7399999999999998,1.81,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.95,1.83,1.78,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.8500000000000003,1.81,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.77,1.82,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.95,1.87,1.8000000000000003,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.8399999999999999,1.82,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.02,1.8399999999999999,1.78,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.8399999999999999,1.79,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.04,1.8000000000000003,1.78,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.81,1.83,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9900000000000002,1.8399999999999999,1.7000000000000002,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.01,1.76,1.83,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.8500000000000003,1.77,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.8000000000000003,1.8000000000000003,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.95,1.86,1.72,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.04,1.77,1.82,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.71,1.7399999999999998,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.73,1.82,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.92,1.8500000000000003,1.77,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.95,1.82,1.77,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9299999999999997,1.86,1.82,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.77,1.7399999999999998,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.04,1.86,1.82,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.86,1.72,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9900000000000002,1.86,1.81,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.82,1.82,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.94,1.8399999999999999,1.77,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.7399999999999998,1.82,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.95,1.8399999999999999,1.82,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.81,1.83,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.8000000000000003,1.81,0.08,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.86,1.7399999999999998,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.86,1.81,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9900000000000002,1.77,1.77,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.82,1.82,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.92,1.8399999999999999,1.7500000000000002,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.83,1.82,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.82,1.8000000000000003,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.01,1.8399999999999999,1.81,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.83,1.82,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9799999999999998,1.82,1.7399999999999998,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.8399999999999999,1.71,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.83,1.7500000000000002,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.03,1.86,1.8000000000000003,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9900000000000002,1.8500000000000003,1.82,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9799999999999998,1.79,1.82,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.01,1.79,1.82,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.77,1.72,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.94,1.8399999999999999,1.7399999999999998,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.86,1.8000000000000003,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.73,1.81,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9799999999999998,1.83,1.73,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.86,1.8000000000000003,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.77,1.79,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9900000000000002,1.82,1.81,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.95,1.81,1.82,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.73,1.82,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.01,1.82,1.79,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.81,1.81,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9799999999999998,1.8000000000000003,1.82,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9299999999999997,1.83,1.73,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.81,1.78,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.01,1.86,1.82,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.8399999999999999,1.79,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.86,1.8000000000000003,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.8500000000000003,1.82,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.77,1.77,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.95,1.8500000000000003,1.81,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
1.96,1.8500000000000003,1.71,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9900000000000002,1.81,1.72,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.82,1.8000000000000003,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.97,1.81,1.81,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
1.9799999999999998,1.82,1.82,0.09,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,L
2.0,1.73,1.81,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,L
