flex_1,flex_2,flex_3,flex_4,flex_5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
3.16,1.8399999999999999,1.78,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,I
3.1300000000000003,1.8399999999999999,1.79,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.2400000000000007,1.8399999999999999,1.83,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.2300000000000004,1.82,1.83,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.2799999999999994,1.87,1.7399999999999998,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.27,1.86,1.7500000000000002,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.19,1.8500000000000003,1.81,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.18,1.81,1.87,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.16,1.8500000000000003,1.82,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,I
3.07,1.87,1.86,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.11,1.8500000000000003,1.8399999999999999,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.08,1.86,1.87,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,I
3.16,1.8399999999999999,1.81,0.1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.3000000000000003,1.8000000000000003,1.86,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.25,1.8500000000000003,1.79,0.1,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,I
3.25,1.78,1.87,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.17,1.87,1.8500000000000003,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.2199999999999998,1.8500000000000003,1.83,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.19,1.8399999999999999,1.8799999999999997,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.18,1.92,1.8000000000000003,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.3000000000000003,1.8399999999999999,1.8500000000000003,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
3.2799999999999994,1.86,1.82,0.09,0.24,0.0,0.0,0.0,0.0,0.0,0.0,I
