flex_1,flex_2,flex_3,flex_4,flex_5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1.97,3.3000000000000003,3.27,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
2.0,3.3000000000000003,3.1300000000000003,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9900000000000002,3.3000000000000003,3.2099999999999995,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.95,3.29,3.19,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9,3.2199999999999998,3.1300000000000003,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.97,3.3000000000000003,3.17,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
2.03,3.18,3.07,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.95,3.1300000000000003,3.15,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.97,3.1400000000000006,3.19,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9799999999999998,2.96,3.2099999999999995,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9299999999999997,2.86,3.26,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.94,2.92,3.2199999999999998,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
2.01,2.9,3.2,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9,3.0,3.06,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.96,2.94,3.26,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.95,2.99,3.0,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9799999999999998,3.18,3.2199999999999998,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.95,3.1,3.19,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.96,3.15,3.19,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9,3.04,3.17,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.95,3.16,3.09,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.97,3.11,2.97,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9799999999999998,3.17,3.15,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.94,3.03,3.2099999999999995,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.96,3.08,3.2,0.13,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9900000000000002,3.18,3.26,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9900000000000002,3.2,3.08,0.11,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.95,3.17,3.09,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9299999999999997,3.2199999999999998,3.01,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
2.0,3.2099999999999995,3.2099999999999995,0.16,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
2.0,3.2,3.2099999999999995,0.13,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9900000000000002,3.17,3.2400000000000007,0.12,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9900000000000002,3.3000000000000003,2.98,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
1.9900000000000002,3.2400000000000007,3.2,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,W
